,지역,시도명,시군구명,읍면동명
1735,대전광역시 유성구 외삼동 ,대전광역시,유성구,외삼동
1736,대전광역시 유성구 반석동 ,대전광역시,유성구,반석동
1737,대전광역시 유성구 문지동 ,대전광역시,유성구,문지동
1738,대전광역시 유성구 전민동 ,대전광역시,유성구,전민동
1739,대전광역시 유성구 원촌동 ,대전광역시,유성구,원촌동
1740,대전광역시 유성구 탑립동 ,대전광역시,유성구,탑립동
1741,대전광역시 유성구 용산동 ,대전광역시,유성구,용산동
1742,대전광역시 유성구 봉산동 ,대전광역시,유성구,봉산동
1743,대전광역시 유성구 관평동 ,대전광역시,유성구,관평동
1744,대전광역시 유성구 송강동 ,대전광역시,유성구,송강동
1745,대전광역시 유성구 금고동 ,대전광역시,유성구,금고동
1746,대전광역시 유성구 대동 ,대전광역시,유성구,대동
1747,대전광역시 유성구 금탄동 ,대전광역시,유성구,금탄동
1748,대전광역시 유성구 신동 ,대전광역시,유성구,신동
1749,대전광역시 유성구 둔곡동 ,대전광역시,유성구,둔곡동
1750,대전광역시 유성구 구룡동 ,대전광역시,유성구,구룡동
1751,대전광역시 대덕구 오정동 ,대전광역시,대덕구,오정동
1752,대전광역시 대덕구 대화동 ,대전광역시,대덕구,대화동
1753,대전광역시 대덕구 읍내동 ,대전광역시,대덕구,읍내동
1754,대전광역시 대덕구 연축동 ,대전광역시,대덕구,연축동
1755,대전광역시 대덕구 신대동 ,대전광역시,대덕구,신대동
1756,대전광역시 대덕구 와동 ,대전광역시,대덕구,와동
1757,대전광역시 대덕구 송촌동 ,대전광역시,대덕구,송촌동
1758,대전광역시 대덕구 법동 ,대전광역시,대덕구,법동
1759,대전광역시 대덕구 중리동 ,대전광역시,대덕구,중리동
1760,대전광역시 대덕구 비래동 ,대전광역시,대덕구,비래동
1761,대전광역시 대덕구 석봉동 ,대전광역시,대덕구,석봉동
1762,대전광역시 대덕구 목상동 ,대전광역시,대덕구,목상동
1763,대전광역시 대덕구 문평동 ,대전광역시,대덕구,문평동
1764,대전광역시 대덕구 신일동 ,대전광역시,대덕구,신일동
1765,대전광역시 대덕구 덕암동 ,대전광역시,대덕구,덕암동
1766,대전광역시 대덕구 상서동 ,대전광역시,대덕구,상서동
1767,대전광역시 대덕구 평촌동 ,대전광역시,대덕구,평촌동
1768,대전광역시 대덕구 장동 ,대전광역시,대덕구,장동
1769,대전광역시 대덕구 용호동 ,대전광역시,대덕구,용호동
1770,대전광역시 대덕구 이현동 ,대전광역시,대덕구,이현동
1771,대전광역시 대덕구 갈전동 ,대전광역시,대덕구,갈전동
1772,대전광역시 대덕구 부수동 ,대전광역시,대덕구,부수동
1773,대전광역시 대덕구 황호동 ,대전광역시,대덕구,황호동
1774,대전광역시 대덕구 삼정동 ,대전광역시,대덕구,삼정동
1775,대전광역시 대덕구 미호동 ,대전광역시,대덕구,미호동
1776,대전광역시 대덕구 신탄진동 ,대전광역시,대덕구,신탄진동
1777,울산광역시 중구 학성동 ,울산광역시,중구,학성동
1778,울산광역시 중구 학산동 ,울산광역시,중구,학산동
1779,울산광역시 중구 복산동 ,울산광역시,중구,복산동
1780,울산광역시 중구 북정동 ,울산광역시,중구,북정동
1781,울산광역시 중구 옥교동 ,울산광역시,중구,옥교동
1782,울산광역시 중구 성남동 ,울산광역시,중구,성남동
1783,울산광역시 중구 교동 ,울산광역시,중구,교동
1784,울산광역시 중구 우정동 ,울산광역시,중구,우정동
1785,울산광역시 중구 성안동 ,울산광역시,중구,성안동
1786,울산광역시 중구 유곡동 ,울산광역시,중구,유곡동
1787,울산광역시 중구 태화동 ,울산광역시,중구,태화동
1788,울산광역시 중구 다운동 ,울산광역시,중구,다운동
1789,울산광역시 중구 동동 ,울산광역시,중구,동동
1790,울산광역시 중구 서동 ,울산광역시,중구,서동
1791,울산광역시 중구 남외동 ,울산광역시,중구,남외동
1792,울산광역시 중구 장현동 ,울산광역시,중구,장현동
1793,울산광역시 중구 약사동 ,울산광역시,중구,약사동
1794,울산광역시 중구 반구동 ,울산광역시,중구,반구동
1795,울산광역시 남구 무거동 ,울산광역시,남구,무거동
1796,울산광역시 남구 옥동 ,울산광역시,남구,옥동
1797,울산광역시 남구 두왕동 ,울산광역시,남구,두왕동
1798,울산광역시 남구 신정동 ,울산광역시,남구,신정동
1799,울산광역시 남구 달동 ,울산광역시,남구,달동
1800,울산광역시 남구 삼산동 ,울산광역시,남구,삼산동
1801,울산광역시 남구 여천동 ,울산광역시,남구,여천동
1802,울산광역시 남구 야음동 ,울산광역시,남구,야음동
1803,울산광역시 남구 선암동 ,울산광역시,남구,선암동
1804,울산광역시 남구 상개동 ,울산광역시,남구,상개동
1805,울산광역시 남구 부곡동 ,울산광역시,남구,부곡동
1806,울산광역시 남구 고사동 ,울산광역시,남구,고사동
1807,울산광역시 남구 성암동 ,울산광역시,남구,성암동
1808,울산광역시 남구 황성동 ,울산광역시,남구,황성동
1809,울산광역시 남구 용연동 ,울산광역시,남구,용연동
1810,울산광역시 남구 남화동 ,울산광역시,남구,남화동
1811,울산광역시 남구 용잠동 ,울산광역시,남구,용잠동
1812,울산광역시 남구 장생포동 ,울산광역시,남구,장생포동
1813,울산광역시 남구 매암동 ,울산광역시,남구,매암동
1814,울산광역시 동구 방어동 ,울산광역시,동구,방어동
1815,울산광역시 동구 화정동 ,울산광역시,동구,화정동
1816,울산광역시 동구 일산동 ,울산광역시,동구,일산동
1817,울산광역시 동구 전하동 ,울산광역시,동구,전하동
1818,울산광역시 동구 미포동 ,울산광역시,동구,미포동
1819,울산광역시 동구 주전동 ,울산광역시,동구,주전동
1820,울산광역시 동구 동부동 ,울산광역시,동구,동부동
1821,울산광역시 동구 서부동 ,울산광역시,동구,서부동
1822,울산광역시 북구 창평동 ,울산광역시,북구,창평동
1823,울산광역시 북구 호계동 ,울산광역시,북구,호계동
1824,울산광역시 북구 매곡동 ,울산광역시,북구,매곡동
1825,울산광역시 북구 가대동 ,울산광역시,북구,가대동
1826,울산광역시 북구 신천동 ,울산광역시,북구,신천동
1827,울산광역시 북구 중산동 ,울산광역시,북구,중산동
1828,울산광역시 북구 상안동 ,울산광역시,북구,상안동
1829,울산광역시 북구 천곡동 ,울산광역시,북구,천곡동
1830,울산광역시 북구 달천동 ,울산광역시,북구,달천동
1831,울산광역시 북구 시례동 ,울산광역시,북구,시례동
1832,울산광역시 북구 무룡동 ,울산광역시,북구,무룡동
1833,울산광역시 북구 구유동 ,울산광역시,북구,구유동
1834,울산광역시 북구 정자동 ,울산광역시,북구,정자동
1835,울산광역시 북구 신명동 ,울산광역시,북구,신명동
1836,울산광역시 북구 대안동 ,울산광역시,북구,대안동
1837,울산광역시 북구 당사동 ,울산광역시,북구,당사동
1838,울산광역시 북구 신현동 ,울산광역시,북구,신현동
1839,울산광역시 북구 산하동 ,울산광역시,북구,산하동
1840,울산광역시 북구 어물동 ,울산광역시,북구,어물동
1841,울산광역시 북구 명촌동 ,울산광역시,북구,명촌동
1842,울산광역시 북구 진장동 ,울산광역시,북구,진장동
1843,울산광역시 북구 연암동 ,울산광역시,북구,연암동
1844,울산광역시 북구 효문동 ,울산광역시,북구,효문동
1845,울산광역시 북구 양정동 ,울산광역시,북구,양정동
1846,울산광역시 북구 화봉동 ,울산광역시,북구,화봉동
1847,울산광역시 북구 송정동 ,울산광역시,북구,송정동
1848,울산광역시 북구 염포동 ,울산광역시,북구,염포동
1849,울산광역시 울주군 온산읍 ,울산광역시,울주군,온산읍
1863,울산광역시 울주군 언양읍 ,울산광역시,울주군,언양읍
1879,울산광역시 울주군 온양읍 ,울산광역시,울주군,온양읍
1890,울산광역시 울주군 범서읍 ,울산광역시,울주군,범서읍
1901,울산광역시 울주군 청량읍 ,울산광역시,울주군,청량읍
1911,울산광역시 울주군 삼남읍 ,울산광역시,울주군,삼남읍
1917,울산광역시 울주군 서생면 ,울산광역시,울주군,서생면
1928,울산광역시 울주군 웅촌면 ,울산광역시,울주군,웅촌면
1938,울산광역시 울주군 두동면 ,울산광역시,울주군,두동면
1947,울산광역시 울주군 두서면 ,울산광역시,울주군,두서면
1957,울산광역시 울주군 상북면 ,울산광역시,울주군,상북면
1971,울산광역시 울주군 삼동면 ,울산광역시,울주군,삼동면
1979,세종특별자치시  반곡동 ,세종특별자치시,,반곡동
1980,세종특별자치시  소담동 ,세종특별자치시,,소담동
1981,세종특별자치시  보람동 ,세종특별자치시,,보람동
1982,세종특별자치시  대평동 ,세종특별자치시,,대평동
1983,세종특별자치시  가람동 ,세종특별자치시,,가람동
1984,세종특별자치시  한솔동 ,세종특별자치시,,한솔동
1985,세종특별자치시  나성동 ,세종특별자치시,,나성동
1986,세종특별자치시  새롬동 ,세종특별자치시,,새롬동
1987,세종특별자치시  다정동 ,세종특별자치시,,다정동
1988,세종특별자치시  어진동 ,세종특별자치시,,어진동
1989,세종특별자치시  종촌동 ,세종특별자치시,,종촌동
1990,세종특별자치시  고운동 ,세종특별자치시,,고운동
1991,세종특별자치시  아름동 ,세종특별자치시,,아름동
1992,세종특별자치시  도담동 ,세종특별자치시,,도담동
1993,세종특별자치시  산울동 ,세종특별자치시,,산울동
1994,세종특별자치시  해밀동 ,세종특별자치시,,해밀동
1995,세종특별자치시  합강동 ,세종특별자치시,,합강동
1996,세종특별자치시  집현동 ,세종특별자치시,,집현동
1997,세종특별자치시  세종동 ,세종특별자치시,,세종동
1998,세종특별자치시  누리동 ,세종특별자치시,,누리동
1999,세종특별자치시  한별동 ,세종특별자치시,,한별동
2000,세종특별자치시  다솜동 ,세종특별자치시,,다솜동
2001,세종특별자치시  용호동 ,세종특별자치시,,용호동
2002,세종특별자치시  조치원읍 ,세종특별자치시,,조치원읍
2017,세종특별자치시  연기면 ,세종특별자치시,,연기면
2022,세종특별자치시  연동면 ,세종특별자치시,,연동면
2031,세종특별자치시  부강면 ,세종특별자치시,,부강면
2040,세종특별자치시  금남면 ,세종특별자치시,,금남면
2067,세종특별자치시  장군면 ,세종특별자치시,,장군면
2082,세종특별자치시  연서면 ,세종특별자치시,,연서면
2096,세종특별자치시  전의면 ,세종특별자치시,,전의면
2112,세종특별자치시  전동면 ,세종특별자치시,,전동면
2124,세종특별자치시  소정면 ,세종특별자치시,,소정면
2129,경기도 수원시 장안구 파장동 ,경기도,수원시 장안구,파장동
2130,경기도 수원시 장안구 정자동 ,경기도,수원시 장안구,정자동
2131,경기도 수원시 장안구 이목동 ,경기도,수원시 장안구,이목동
2132,경기도 수원시 장안구 율전동 ,경기도,수원시 장안구,율전동
2133,경기도 수원시 장안구 천천동 ,경기도,수원시 장안구,천천동
2134,경기도 수원시 장안구 영화동 ,경기도,수원시 장안구,영화동
2135,경기도 수원시 장안구 송죽동 ,경기도,수원시 장안구,송죽동
2136,경기도 수원시 장안구 조원동 ,경기도,수원시 장안구,조원동
2137,경기도 수원시 장안구 연무동 ,경기도,수원시 장안구,연무동
2138,경기도 수원시 장안구 상광교동 ,경기도,수원시 장안구,상광교동
2139,경기도 수원시 장안구 하광교동 ,경기도,수원시 장안구,하광교동
2140,경기도 수원시 권선구 세류동 ,경기도,수원시 권선구,세류동
2141,경기도 수원시 권선구 평동 ,경기도,수원시 권선구,평동
2142,경기도 수원시 권선구 고색동 ,경기도,수원시 권선구,고색동
2143,경기도 수원시 권선구 오목천동 ,경기도,수원시 권선구,오목천동
